group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
produce_blinded_signatures_10_authorities_3_attributes,,,,,230841149.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,234997696.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,243312406.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,230338295.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,227973578.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,227656588.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,221271382.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,221638479.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,226355689.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,224194754.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,234532720.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,237186186.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,249874972.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,242194557.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,229779317.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,226121406.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,237447164.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,233428632.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,231046961.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,238253271.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,250184308.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,228042238.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,227822539.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,239227809.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,231654108.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,234464106.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,238487855.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,240058963.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,247436715.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,243891350.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,243399100.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,247142380.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,233518815.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,254918860.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,241569307.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,232073843.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,244171208.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,240147400.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,243844728.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,240309438.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,248413903.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,256160884.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,251129928.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,238434128.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,230732134.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,247808904.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,254014652.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,259694472.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,242764150.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,246202951.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,232376995.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,242262410.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,247302170.0,ns,1
