group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
unblind_prove_and_verify_10_authorities_1_attributes,,,,,126381586.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,130362140.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,130635232.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127741014.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128548602.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128210460.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127951020.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,126527841.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128116510.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127842445.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,132616833.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,130939628.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128270600.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128487545.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,126868359.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,126664367.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127554153.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,126439387.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,133033166.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,133690966.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,132170210.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,130796670.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,130448222.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,129241622.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127046940.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,126506474.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,133028268.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,137055776.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,126490438.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128226778.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,130297282.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,132139552.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,126363326.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,130296123.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128098909.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128176628.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127142065.0,ns,1
